Línea,Código Equipo,Equipo,Orden,Desc. Orden,Descripción,Completado,Observaciones,Fecha Programada,Duración,aprobacion programador,correo de programador,correo de planeador,imagen_observacion,revisado tiempo,revisado presupuesto,revisado repuestos,revisado repuestos programador
LINEA DE ENVASADO EN CALIENTE,739545,Esterilizador de tapa,13349291,INSPECCION SEMANAL ESTERILIZADOR,INSPECCION DE PORTAGRIPPERS,,,,"0,2727272727",,,,,,,,
LINEA DE ENVASADO EN CALIENTE,739545,Esterilizador de tapa,13349291,INSPECCION SEMANAL ESTERILIZADOR,FUCIONAMIENTO DE BARRERAS  SEGURIDAD,,,,"0,2727272727",,,,,,,,
LINEA DE ENVASADO EN CALIENTE,739545,Esterilizador de tapa,13349291,INSPECCION SEMANAL ESTERILIZADOR,INSPECCION DE GUIAS DE E/S,,,,"0,2727272727",,,,,,,,
LINEA DE ENVASADO EN CALIENTE,820085,Etiquetadora  Krones,13350877,Inspeccion quincenal de hornos,INSP. CONJUNTO DE CORTE,,,,"0,2777777778",,,,,si,si,si,si
LINEA DE ENVASADO EN CALIENTE,820085,Etiquetadora  Krones,13350877,Inspeccion quincenal de hornos,FUNC. SIST. NEUMATICO(UNIDAD MTTO AIRE),,,,"0,2777777778",,,,,,,,
LINEA DE ENVASADO EN CALIENTE,820085,Etiquetadora  Krones,13350877,Inspeccion quincenal de hornos,INSPECCION DE BARANDILLAS Y PINZAS,,,,"0,2777777778",,,,,,,,
LINEA DE ENVASADO EN CALIENTE,820085,Etiquetadora  Krones,13350877,Inspeccion quincenal de hornos,FUNC. DE TULIPAS,,,,"0,2777777778",,,,,,,,
LINEA DE ENVASADO EN CALIENTE,820085,Etiquetadora  Krones,13350877,Inspeccion quincenal de hornos,ESTADO PUERTAS,,,,"0,2777777778",,,,,,,,
LINEA DE ENVASADO EN CALIENTE,820085,Etiquetadora  Krones,13350877,Inspeccion quincenal de hornos,FUNC. CILINDRO DE TRANSFERENCIA,,,,"0,2777777778",,,,,,,,
LINEA DE ENVASADO EN CALIENTE,820085,Etiquetadora  Krones,13350877,Inspeccion quincenal de hornos,FUNC. SISTEMA DE ALISADO,,,,"0,2777777778",,,,,,,,
LINEA DE ENVASADO EN CALIENTE,820085,Etiquetadora  Krones,13350877,Inspeccion quincenal de hornos,ESTADO  PORTULIPAS Y CORREA,,,,"0,2777777778",,,,,,,,
LINEA DE ENVASADO EN CALIENTE,820085,Etiquetadora  Krones,13350877,Inspeccion quincenal de hornos,ESTADO MOTORES,,,,"0,2777777778",,,,,,,,
LINEA DE ENVASADO EN CALIENTE,820085,Etiquetadora  Krones,13350877,Inspeccion quincenal de hornos,ESTADO CORREA DE TRANSMISION,,,,"0,2777777778",,,,,,,,
LINEA DE ENVASADO EN CALIENTE,820085,Etiquetadora  Krones,13350877,Inspeccion quincenal de hornos,ESTADO CADENA DE TRANSMISION,,,,"0,2777777778",,,,,,,,
LINEA DE ENVASADO EN CALIENTE,820085,Etiquetadora  Krones,13350877,Inspeccion quincenal de hornos,ESTADO MANGUERAS SIST. VACIO,,,,"0,2777777778",,,,,,,,
LINEA DE ENVASADO EN CALIENTE,820085,Etiquetadora  Krones,13350877,Inspeccion quincenal de hornos,INSP. FILTRO BOMBA DE VACIO,,,,"0,2777777778",,,,,,,,
LINEA DE ENVASADO EN CALIENTE,820085,Etiquetadora  Krones,13350877,Inspeccion quincenal de hornos,ESTADO ESTRELLA ENTRADA-SALIDA,,,,"0,2777777778",,,,,,,,
LINEA DE ENVASADO EN CALIENTE,820085,Etiquetadora  Krones,13350877,Inspeccion quincenal de hornos,ESTADO GUIAS ENTRADA-SALIDA,,,,"0,2777777778",,,,,,,,
LINEA DE ENVASADO EN CALIENTE,820085,Etiquetadora  Krones,13350877,Inspeccion quincenal de hornos,ESTADO TORNILLO SIN FIN,,,,"0,2777777778",,,,,,,,
LINEA DE ENVASADO EN CALIENTE,820085,Etiquetadora  Krones,13350877,Inspeccion quincenal de hornos,INSP. FUNCIONAMIENTO MANOMETROS,,,,"0,2777777778",,,,,,,,
LINEA DE ENVASADO EN CALIENTE,820085,Etiquetadora  Krones,13350877,Inspeccion quincenal de hornos,INSP. TABLERO ELECTRICO/CLIMATIZADOR,,,,"0,2777777778",,,,,si,si,si,si
LINEA DE ENVASADO EN CALIENTE,558090,Empacadora Zambelli,13276486,Inspeccion de mangueras de aluminio,INSP. CONJUNTO DE CORTE,,,,"0,1666666667",,,,,,,,
LINEA DE ENVASADO EN CALIENTE,558090,Empacadora Zambelli,13276486,Inspeccion de mangueras de aluminio,FUNC. SIST. NEUMATICO(UNIDAD MTTO AIRE),,,,"0,1666666667",,,,,,,,
LINEA DE ENVASADO EN CALIENTE,558090,Empacadora Zambelli,13276486,Inspeccion de mangueras de aluminio,INSPECCION DE FRENO,,,,"0,1666666667",,,,,,,,
LINEA DE ENVASADO EN CALIENTE,558090,Empacadora Zambelli,13276486,Inspeccion de mangueras de aluminio,ESTADO DE SENSORES,,,,"0,1666666667",,,,,,,,
LINEA DE ENVASADO EN CALIENTE,558090,Empacadora Zambelli,13276486,Inspeccion de mangueras de aluminio,ESTADO PUERTAS,,,,"0,1666666667",,,,,,,,
LINEA DE ENVASADO EN CALIENTE,558090,Empacadora Zambelli,13276486,Inspeccion de mangueras de aluminio,INSPECCION DE TAPETES,,,,"0,1666666667",,,,,,,,
LINEA DE ENVASADO EN CALIENTE,558090,Empacadora Zambelli,13276486,Inspeccion de mangueras de aluminio,INSPECCION DE CANALIZADOR DE BOTELLA,,,,"0,1666666667",,,,,,,,
LINEA DE ENVASADO EN CALIENTE,558090,Empacadora Zambelli,13276486,Inspeccion de mangueras de aluminio,ESTADO DE MOTOR REDUCTORES,,,,"0,1666666667",,,,,,,,
LINEA DE ENVASADO EN CALIENTE,558090,Empacadora Zambelli,13276486,Inspeccion de mangueras de aluminio,FUNCIONAMIENTO DE SERVOS,,,,"0,1666666667",,,,,,,,
LINEA DE ENVASADO EN CALIENTE,558090,Empacadora Zambelli,13276486,Inspeccion de mangueras de aluminio,ESTADO DE TRANSPORTADORES,,,,"0,1666666667",,,,,,,,
LINEA DE ENVASADO EN CALIENTE,558090,Empacadora Zambelli,13276486,Inspeccion de mangueras de aluminio,ESTADO CADENA DE TRANSMISION,,,,"0,1666666667",,,,,,,,
LINEA DE ENVASADO EN CALIENTE,558090,Empacadora Zambelli,13276486,Inspeccion de mangueras de aluminio,ESTADO MANGUERAS SIST. VACIO,,,,"0,1666666667",,,,,,,,
LINEA DE ENVASADO EN CALIENTE,558090,Empacadora Zambelli,13276486,Inspeccion de mangueras de aluminio,INSP. FILTRO BOMBA DE VACIO,,,,"0,1666666667",,,,,,,,
LINEA DE ENVASADO EN CALIENTE,558090,Empacadora Zambelli,13276486,Inspeccion de mangueras de aluminio,INSP. FUNCIONAMIENTO MANOMETROS,,,,"0,1666666667",,,,,,,,
LINEA DE ENVASADO EN CALIENTE,558090,Empacadora Zambelli,13276486,Inspeccion de mangueras de aluminio,INSPECCION DE HORNO,,,,"0,1666666667",,,,,,,,
LINEA DE ENVASADO EN CALIENTE,558090,Empacadora Zambelli,13276486,Inspeccion de mangueras de aluminio,INSP. TABLERO ELECTRICO/CLIMATIZADOR,,,,"0,1666666667",,,,,,,,
LINEA DE ENVASADO EN CALIENTE,558090,Empacadora Zambelli,13276486,Inspeccion de mangueras de aluminio,INS. PSI ADECUADA AJUSTE DE CUCHILLAS,,,,"0,1666666667",,,,,,,,
LINEA DE ENVASADO EN CALIENTE,558090,Empacadora Zambelli,13276486,Inspeccion de mangueras de aluminio,INPECCION DE EXTRACTORES,,,,"0,1666666667",,,,,,,,
LINEA DE ENVASADO EN CALIENTE,739517,Sellador de Foil 1,13349272,INSPECCION SEMANAL ENERCON,ESTADO DE TARJETAS,,,,"0,3333333333",,,,,,,,
LINEA DE ENVASADO EN CALIENTE,739517,Sellador de Foil 1,13349272,INSPECCION SEMANAL ENERCON,ESTADO DE BARRAS SELLADORAS,,,,"0,3333333333",,,,,,,,
LINEA DE ENVASADO EN CALIENTE,739517,Sellador de Foil 1,13349272,INSPECCION SEMANAL ENERCON,ESTADO DE VENTILADORES,,,,"0,3333333333",,,,,,,,
LINEA DE ENVASADO EN CALIENTE,739517,Sellador de Foil 1,13349272,INSPECCION SEMANAL ENERCON,INSPOECCION DE VOLTAJES,,,,"0,3333333333",,,,,,,,
LINEA DE ENVASADO EN CALIENTE,739517,Sellador de Foil 1,13349272,INSPECCION SEMANAL ENERCON,INSPECCION DE SENSOR,,,,"0,3333333333",,,,,,,,
LINEA DE ENVASADO EN CALIENTE,739517,Sellador de Foil 1,13349272,INSPECCION SEMANAL ENERCON,INSPECCION DE PANEL DE CONTROL,,,,"0,3333333333",,,,,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,709744,Tanque de agua de caldera,13350880,INSPECCION DE TK DE AGUA CALDERA,ESTADO TANQUES ,si,CUMPLE,"15/5/2024, 2:30:15",2,si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,709741,Tanque de ACPM,13350879,INSPECCION SEMANAL TK ACPM,ESTADO TANQUES ,si,CUMPLE,"15/5/2024, 2:33:20","0,125",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,709741,Tanque de ACPM,13350879,INSPECCION SEMANAL TK ACPM,VISORES NIVEL,si,CUMPLE,"15/5/2024, 2:33:35","0,125",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,709741,Tanque de ACPM,13350879,INSPECCION SEMANAL TK ACPM,"FUNC. VALVULAS, TUBERIAS",si,CUMPLE,"15/5/2024, 2:33:57","0,125",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,709741,Tanque de ACPM,13350879,INSPECCION SEMANAL TK ACPM,ESCAPE FLUIDOS ,si,CUMPLE,"15/5/2024, 2:34:10","0,125",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,709741,Tanque de ACPM,13350879,INSPECCION SEMANAL TK ACPM,FUNC. MOTOBOM TANQUE,si,CUMPLE,"15/5/2024, 2:34:35","0,125",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,709741,Tanque de ACPM,13350879,INSPECCION SEMANAL TK ACPM,INSTRUMENTOS MEDICION,si,CUMPLE,"15/5/2024, 2:34:46","0,125",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,709741,Tanque de ACPM,13350879,INSPECCION SEMANAL TK ACPM,ESTADO GRAL PINTURA,si,CUMPLE,"15/5/2024, 2:35:07","0,125",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,709741,Tanque de ACPM,13350879,INSPECCION SEMANAL TK ACPM,INSP SISTEMA ELECTRICO GRAL,si,CUMPLE,"15/5/2024, 2:35:18","0,125",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,709740,Tanque de fuel oil,13350878,inspeccion semanal tk de fuel oil,ESTADO TANQUES ,si,CUMPLE,"15/5/2024, 2:37:59","0,375",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,709740,Tanque de fuel oil,13350878,inspeccion semanal tk de fuel oil,VISORES NIVEL,si,CUMPLE,"15/5/2024, 2:38:11","0,375",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,709740,Tanque de fuel oil,13350878,inspeccion semanal tk de fuel oil,"FUNC. VALVULAS, TUBERIAS",si,CUMPLE,"15/5/2024, 2:38:27","0,375",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,709740,Tanque de fuel oil,13350878,inspeccion semanal tk de fuel oil,ESCAPE FLUIDOS ,si,CUMPLE,"15/5/2024, 2:38:37","0,375",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,709740,Tanque de fuel oil,13350878,inspeccion semanal tk de fuel oil,FUNC. MOTOBOM TANQUE,si,CUMPLE,"15/5/2024, 2:38:57","0,375",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,709740,Tanque de fuel oil,13350878,inspeccion semanal tk de fuel oil,INSTRUMENTOS MEDICION,si,CUMPLE,"15/5/2024, 2:39:08","0,375",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,709740,Tanque de fuel oil,13350878,inspeccion semanal tk de fuel oil,ESTADO GRAL PINTURA,si,CUMPLE,"15/5/2024, 2:39:28","0,375",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,709740,Tanque de fuel oil,13350878,inspeccion semanal tk de fuel oil,INSP SISTEMA ELECTRICO GRAL,si,CUMPLE,"15/5/2024, 2:39:39","0,375",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,679368,Planta Electrica,13350875,Inspeccion semanal planta electrica,INSP FILTRO TRAMPA,si,CUMPLE,"16/5/2024, 3:34:14","0,1578947368",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,679368,Planta Electrica,13350875,Inspeccion semanal planta electrica,INSP NIVEL ACEITE MOTOR,si,CUMPLE,"16/5/2024, 3:34:24","0,1578947368",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,679368,Planta Electrica,13350875,Inspeccion semanal planta electrica,INSP. NIVEL REFRIGERANTE,si,CUMPLE,"16/5/2024, 3:34:44","0,1578947368",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,679368,Planta Electrica,13350875,Inspeccion semanal planta electrica,INSP NIVEL COMBUSTIBLE,si,CUMPLE,"16/5/2024, 3:34:57","0,1578947368",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,679368,Planta Electrica,13350875,Inspeccion semanal planta electrica,INSP. FUSIBLES CONTROLES Y ALTERNADOR,si,CUMPLE,"16/5/2024, 3:35:14","0,1578947368",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,679368,Planta Electrica,13350875,Inspeccion semanal planta electrica,"INSP BATERIAS(ESTADO,CARGA)",,,,"0,1578947368",,,,,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,679368,Planta Electrica,13350875,Inspeccion semanal planta electrica,INSP FILTRO AIRE,,,,"0,1578947368",,,,,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,679368,Planta Electrica,13350875,Inspeccion semanal planta electrica,INSP LUGAR DESPEJADO (LIMPIO),,,,"0,1578947368",,,,,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,679368,Planta Electrica,13350875,Inspeccion semanal planta electrica,INSP RUIDOS EXTRAÑOS,,,,"0,1578947368",,,,,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,679368,Planta Electrica,13350875,Inspeccion semanal planta electrica,INSP CORREAS,,,,"0,1578947368",,,,,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,679368,Planta Electrica,13350875,Inspeccion semanal planta electrica,INSP FUGA FLUIDOS,,,,"0,1578947368",,,,,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,679368,Planta Electrica,13350875,Inspeccion semanal planta electrica,INSP TABLERO MONITOR,,,,"0,1578947368",,,,,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,679368,Planta Electrica,13350875,Inspeccion semanal planta electrica,INSP TEMP DEVANADO GENERADOR,,,,"0,1578947368",,,,,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,679368,Planta Electrica,13350875,Inspeccion semanal planta electrica,INSP CALENTADOR CAMISAS,,,,"0,1578947368",,,,,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,679368,Planta Electrica,13350875,Inspeccion semanal planta electrica,"INS VOLTAJE,FRECUENCIA",,,,"0,1578947368",,,,,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,679368,Planta Electrica,13350875,Inspeccion semanal planta electrica,COMPROBAR CONEXIONES MOTOR,,,,"0,1578947368",,,,,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,679368,Planta Electrica,13350875,Inspeccion semanal planta electrica,INSP GENERADOR,,,,"0,1578947368",,,,,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,679368,Planta Electrica,13350875,Inspeccion semanal planta electrica,INSP ALARMAS-FALLAS CONTROL,,,,"0,1578947368",,,,,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,679368,Planta Electrica,13350875,Inspeccion semanal planta electrica,INSP. TABLERO  ELECTRICO/CLIMATIZADOR,,,,"0,1578947368",,,,,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,669463,Torre de Enfriamiento,13350876,Inspeccion semanl torre de enfriamienti,VENTILADORES,si,CUMPLE,"15/5/2024, 11:29:44","0,375",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,669463,Torre de Enfriamiento,13350876,Inspeccion semanl torre de enfriamienti,MOTOBOMBAS,si,CUMPLE,"15/5/2024, 11:29:47","0,375",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,669463,Torre de Enfriamiento,13350876,Inspeccion semanl torre de enfriamienti,ESCAPES AGUA,si,CUMPLE,"15/5/2024, 11:29:50","0,375",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,669463,Torre de Enfriamiento,13350876,Inspeccion semanl torre de enfriamienti,ESTADO BOQUILLAS,si,CUMPLE,"15/5/2024, 11:30:00","0,375",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,669463,Torre de Enfriamiento,13350876,Inspeccion semanl torre de enfriamienti,ESTADO DEFLECTORES,si,CUMPLE,"15/5/2024, 11:30:04","0,375",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,669463,Torre de Enfriamiento,13350876,Inspeccion semanl torre de enfriamienti,"TUBERIAS, VALVULAS",si,CUMPLE,"15/5/2024, 11:30:07","0,375",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,669463,Torre de Enfriamiento,13350876,Inspeccion semanl torre de enfriamienti,ESTADO GRAL PINTURA,si,CUMPLE,"15/5/2024, 11:28:41","0,375",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,669463,Torre de Enfriamiento,13350876,Inspeccion semanl torre de enfriamienti,TABLEROS ELECTRICOS/CLIMATIZADOR,si,CUMPLE,"15/5/2024, 11:28:38","0,375",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,649664,Compresor de aire 1,13349277,Inspeccion semanal compresor 1,REVISAR PRESIONES Y TEMPERATURA,si,CUMPLE,"15/5/2024, 15:03:56","0,2142857143",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,649664,Compresor de aire 1,13349277,Inspeccion semanal compresor 1,REVISAR CAIDA PRESION FILTRO<10psi,si,CUMPLE,"15/5/2024, 15:04:10","0,2142857143",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,649664,Compresor de aire 1,13349277,Inspeccion semanal compresor 1,REVISAR RUIDOS ANORMALES ,si,CUMPLE,"15/5/2024, 15:18:46","0,2142857143",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,649664,Compresor de aire 1,13349277,Inspeccion semanal compresor 1,INSP FUGA ACEITE (10 GOTAS/MIN ES NORMAL),si,CUMPLE,"15/5/2024, 15:18:55","0,2142857143",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,649664,Compresor de aire 1,13349277,Inspeccion semanal compresor 1,REVISAR NIVELES ACEITE,si,CUMPLE,"15/5/2024, 15:19:00","0,2142857143",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,649664,Compresor de aire 1,13349277,Inspeccion semanal compresor 1,REVISAR TABLERO ELECTRICO,si,CUMPLE,"15/5/2024, 15:19:11","0,2142857143",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,649664,Compresor de aire 1,13349277,Inspeccion semanal compresor 1,REVISAR NIVEL REFRIG TANQUE,si,CUMPLE,"15/5/2024, 15:19:23","0,2142857143",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,649664,Compresor de aire 1,13349277,Inspeccion semanal compresor 1,INSP. ALINEACION ACOPLE,si,,,"0,2142857143",si,,,,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,649664,Compresor de aire 1,13349277,Inspeccion semanal compresor 1,REV. CALIBRACION TRANSDUCTOR Y RTD,si,CUMPLE,"15/5/2024, 15:19:53","0,2142857143",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,649664,Compresor de aire 1,13349277,Inspeccion semanal compresor 1,REVISION PRESION Y TEMPERATURA,si,CUMPLE,"15/5/2024, 15:20:01","0,2142857143",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,649664,Compresor de aire 1,13349277,Inspeccion semanal compresor 1,VERIF. VALVULAS DE SEGURIDAD,si,CUMPLE,"15/5/2024, 15:17:49","0,2142857143",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,649664,Compresor de aire 1,13349277,Inspeccion semanal compresor 1,ESTADO DEL TANQUE,si,CUMPLE,"15/5/2024, 15:18:13","0,2142857143",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,649664,Compresor de aire 1,13349277,Inspeccion semanal compresor 1,ESTADO DE ILUMINACION,si,CUMPLE,"15/5/2024, 15:18:31","0,2142857143",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,649664,Compresor de aire 1,13349277,Inspeccion semanal compresor 1,INSP. TABLERO  ELECTRICO/CLIMATIZADOR,si,CUMPLE,"15/5/2024, 15:18:24","0,2142857143",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,649665,Compresor de aire 2,13349271,Inspeccion semanal compresor 2,REVISAR PRESIONES Y TEMPERATURA,si,CUMPLE,"15/5/2024, 15:22:34","0,2142857143",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,649665,Compresor de aire 2,13349271,Inspeccion semanal compresor 2,REVISAR CAIDA PRESION FILTRO<10psi,si,CUMPLE,"15/5/2024, 15:22:47","0,2142857143",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,649665,Compresor de aire 2,13349271,Inspeccion semanal compresor 2,REVISAR RUIDOS ANORMALES ,si,CUMPLE,"15/5/2024, 15:23:00","0,2142857143",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,649665,Compresor de aire 2,13349271,Inspeccion semanal compresor 2,INSP FUGA ACEITE (10 GOTAS/MIN ES NORMAL),si,CUMPLE,"15/5/2024, 15:23:06","0,2142857143",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,649665,Compresor de aire 2,13349271,Inspeccion semanal compresor 2,REVISAR NIVELES ACEITE,si,CUMPLE,"15/5/2024, 15:23:19","0,2142857143",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,649665,Compresor de aire 2,13349271,Inspeccion semanal compresor 2,REVISAR TABLERO ELECTRICO,si,CUMPLE,"15/5/2024, 15:44:48","0,2142857143",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,649665,Compresor de aire 2,13349271,Inspeccion semanal compresor 2,REVISAR NIVEL REFRIG TANQUE,si,CUMPLE,"15/5/2024, 15:45:06","0,2142857143",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,649665,Compresor de aire 2,13349271,Inspeccion semanal compresor 2,INSP. ALINEACION ACOPLE,si,CUMPLE,"15/5/2024, 15:45:33","0,2142857143",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,649665,Compresor de aire 2,13349271,Inspeccion semanal compresor 2,REV. CALIBRACION TRANSDUCTOR Y RTD,si,CUMPLE,"15/5/2024, 15:45:48","0,2142857143",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,649665,Compresor de aire 2,13349271,Inspeccion semanal compresor 2,REVISION PRESION Y TEMPERATURA,si,CUMPLE,"15/5/2024, 15:45:52","0,2142857143",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,649665,Compresor de aire 2,13349271,Inspeccion semanal compresor 2,VERIF. VALVULAS DE SEGURIDAD,si,CUMPLE,"16/5/2024, 15:34:43","0,2142857143",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,649665,Compresor de aire 2,13349271,Inspeccion semanal compresor 2,ESTADO DEL TANQUE,si,CUMPLE,"16/5/2024, 15:34:48","0,2142857143",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,649665,Compresor de aire 2,13349271,Inspeccion semanal compresor 2,ESTADO DE ILUMINACION,si,CUMPLE,"16/5/2024, 15:34:54","0,2142857143",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,649665,Compresor de aire 2,13349271,Inspeccion semanal compresor 2,INSP. TABLERO  ELECTRICO/CLIMATIZADOR,si,CUMPLE,"16/5/2024, 15:35:00","0,2142857143",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,659406,Caldera Fuel Oil,13349275,Inspeccion semanal caldera de fuel oil,INSPECCION DE ELEVADOR,si,CUMPLE,"16/5/2024, 3:25:48","0,2857142857",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,659406,Caldera Fuel Oil,13349275,Inspeccion semanal caldera de fuel oil,INSTRUMENTOS MEDICION,si,CUMPLE,"16/5/2024, 3:26:10","0,2857142857",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,659406,Caldera Fuel Oil,13349275,Inspeccion semanal caldera de fuel oil,"MOTOBOMBAS: AGUA, DOSIFICADOR",si,CUMPLE,"16/5/2024, 3:26:28","0,2857142857",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,659406,Caldera Fuel Oil,13349275,Inspeccion semanal caldera de fuel oil,INSPECCION DE VENTILADOR,si,CUMPLE,"16/5/2024, 3:26:41","0,2857142857",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,659406,Caldera Fuel Oil,13349275,Inspeccion semanal caldera de fuel oil,"ESCAPES FLUIDOS: GAS, VAPOR",si,CUMPLE,"16/5/2024, 3:27:04","0,2857142857",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,659406,Caldera Fuel Oil,13349275,Inspeccion semanal caldera de fuel oil,"VALVULAS, ELECTROVALVULAS",si,CUMPLE,"16/5/2024, 3:27:19","0,2857142857",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,659406,Caldera Fuel Oil,13349275,Inspeccion semanal caldera de fuel oil,"TUBERIAS, CHEQUES",si,CUMPLE,"16/5/2024, 3:27:46","0,2857142857",si,.,.,CUMPLE,,,,
EQUIPOS DE SERVICIOS INDUSTRIALES,659406,Caldera Fuel Oil,13349275,Inspeccion semanal caldera de fuel oil,VALVULAS DE SEGURIDAD,si,CUMPLE,"16/5/2024, 3:27:58","0,2857142857",si,.,.,CUMPLE,,,,
